demand_id,stop_id,distance_m,improvement
1614,1166,55.037558198924486,129.02581191786436
1614,1167,42.74209539493823,141.3212747218506
1614,1168,78.43794820589075,105.62542191089811
1614,1169,168.94755796918167,15.115812147607187
1615,1162,90.15160841604546,3.269188586013982
1615,1163,26.33023452231294,67.09056247974651
1616,1162,72.48378051329829,37.56801837022746
1616,1163,31.482261870774153,78.5695370127516
1616,1168,91.54652164336993,18.50527724015582
1617,1176,95.97067830202097,6.415157510360814
1618,1163,73.45356207325823,18.518240670843724
1624,1164,36.48399691988256,105.17555866144771
1624,1165,52.252392289731574,89.40716329159869
1624,1166,98.26355663469545,43.39599894663482
1625,1164,79.12618482525238,20.848089209371153
1668,1144,147.7114347934851,12.135586800600294
1668,1145,134.5119796012608,25.335041992824586
1668,1146,141.12551206727295,18.72150952681244
1672,1143,129.6643051546955,104.60919786848038
1672,1144,67.53453977410373,166.73896324907216
1672,1145,34.861444498184525,199.41205852499138
1672,1146,60.071116707615815,174.2023863155601
1672,1147,104.38250347280429,129.8909995503716
1672,1148,152.5597347147995,81.71376830837639
1672,1149,210.75706171442988,23.51644130874601
1673,1143,152.92420508212558,41.28593400695493
1673,1144,103.39145500838065,90.81868408069987
1673,1145,84.58365404290595,109.62648504617457
1673,1146,96.24178130495092,97.9683577841296
1673,1147,128.17282643953826,66.03731264954226
1673,1148,169.15211349551623,25.05802559356428
1674,1143,136.6267154512616,64.00048469243777
1674,1144,85.45857457710139,115.16862556659797
1674,1145,65.85711925259106,134.7700808911083
1674,1146,85.4439920722926,115.18320807140675
1674,1147,121.78086107841412,78.84633906528524
1674,1148,166.12810380847668,34.499096335222674
1675,1143,123.44977787039554,98.04550459911891
1675,1144,58.58360745549901,162.91167501401543
1675,1145,16.620535114730814,204.87474735478364
1675,1146,54.35631862994403,167.1389638395704
1675,1147,101.79953109543285,119.6957513740816
1675,1148,151.44804957063658,70.04723289887787
1675,1149,210.6086974403004,10.886585029214046
1680,1111,44.48406491374187,62.431716779140125
1680,1112,45.94493987372277,60.970841819159226
1681,1111,37.066610227400076,20.864652921266035
1681,1112,56.068178363488855,1.8630847851772572
1682,1112,122.6601472310791,1.9990287498730623
1683,1111,87.08459428911637,38.882182704859304
1683,1112,77.96295694911782,48.00382004485785
1716,1164,145.25314648054962,13.740564086881307
1716,1165,137.4982528298087,21.495457737622218
1716,1166,126.7247108647323,32.26899970269862
1716,1167,141.88279163626575,17.110918931165173
1721,1177,98.15383732310215,27.550692850833897
1734,1176,98.48923243811986,5.539797464595281
1734,1177,88.11476004336618,15.914269859348963
1738,1176,92.4365491837509,46.601875698545584
1738,1177,51.655446530351476,87.38297835194501
1746,1164,34.34692034957428,142.04122365038396
1746,1165,46.63777472446557,129.75036927549266
1746,1166,80.38576424809308,96.00237975186515
1746,1167,128.25234525146118,48.13579874849705
1748,1164,33.31033060478386,93.33960832631078
1748,1165,69.9225855410825,56.72735339001214
1748,1166,116.9218990127598,9.728039918334844
1750,1162,155.71074445104935,8.846735058391374
1750,1163,143.28370022441493,21.273779285025796
1750,1164,127.74966364926367,36.80781586017706
1750,1165,108.38312757874263,56.174351930698094
1750,1166,83.92935552445283,80.6281239849879
1750,1167,92.08042510490489,72.47705440453583
1750,1168,124.36281347332087,40.194666036119855
1752,1162,190.7155829861577,22.50524407759329
1752,1163,189.28305317367955,23.93777389007144
1752,1164,79.05597799186346,134.16484907188755
1752,1165,66.79065943303749,146.4301676307135
1752,1166,65.21508884069698,148.005738223054
1752,1167,99.81852674353594,113.40230032021505
1752,1168,147.82418029960456,65.39664676414642
1753,1163,70.24607973937051,2.6321631130062144
1755,1163,101.15516391910005,15.871342159651192
1755,1167,109.51655126052866,7.509954818222582
1809,1160,155.1567000245236,38.04724823999817
1809,1161,99.70037142608848,93.50357683843328
1809,1162,60.41354877012275,132.790399494399
1809,1163,88.35453263698473,104.84941562753703
1809,1167,170.49413479647913,22.709813468042626
1809,1168,115.61871604545694,77.58523221906482
1809,1169,32.63613315789725,160.5678151066245
1809,1170,49.529544528998045,143.6744037355237
1809,1171,101.85484846707102,91.34909979745073
1809,1172,171.0256285619205,22.178319702601243
